PROP_ID,PROPERTY_TYPE,SOCIETY_NAME,location,BEDROOM_NUM,BALCONY_NUM,AREA,Price_per_sqft,PRICE,AGE,FURNISH,amenity_luxury,FLOOR_NUM,TOTAL_FLOOR
V70415902,flat,Nandan northern park,Bansdroni,2.0,1.0,686,3498.0,0.25,Moderately Old,Luxury furnished,268.0,2,3.0
E71420796,flat,Natural luxuria,Lake Town,4.0,2.0,1980,7878.0,1.56,Old Property,Unfurnished,246.0,1,15.0
M71420794,flat,Natural luxuria,Lake Town,3.0,1.0,1740,8046.0,1.4,Old Property,Unfurnished,246.0,1,15.0
I71420736,flat,Ps jiva,Chingrighata,4.0,2.0,1490,14765.0,2.2,Old Property,Unfurnished,246.0,1,12.0
Z71323972,flat,Isha aagman,Cossipore,2.0,1.0,709,9449.0,0.67,Old Property,Unfurnished,246.0,1,7.0
N70908744,flat,Vindhya sparsh,Rajpur,3.0,1.0,1047,4680.0,0.49,Old Property,Unfurnished,246.0,1,5.0
U70908742,flat,Vindhya sparsh,Rajpur,2.0,1.0,881,4313.0,0.38,Old Property,Unfurnished,246.0,1,5.0
F71384438,flat,Bga amrita abashan 1,Sonarpur,1.0,1.0,466,2939.0,0.14,New Property,Luxury furnished,211.0,2,3.0
P69603472,flat,Rupayan su casa twins,Narendrapur,2.0,1.0,848,2712.0,0.23,Relatively New Property,Luxury furnished,249.0,5,5.0
V70721750,flat,Apartment,Dum Dum Park,2.0,1.0,1010,3960.0,0.4,Relatively New Property,Fully furnished,105.0,2,4.0
G70006046,flat,Purva falguni,Sector 5 Salt Lake,2.0,1.0,870,5000.0,0.44,Old Property,Fully furnished,525.0,1,5.0
D71254384,flat,Natural luxuria,Lake Town,4.0,2.0,1980,7100.0,1.41,Old Property,Unfurnished,246.0,1,15.0
C71254382,flat,Natural luxuria,Lake Town,3.0,1.0,1740,7100.0,1.24,Old Property,Unfurnished,246.0,1,15.0
N71235476,flat,Srijan town square,New Town,4.0,2.0,2581,11623.0,3.0,Old Property,Unfurnished,246.0,1,25.0
Y71235474,flat,Srijan town square,New Town,3.0,1.0,1815,12672.0,2.3,Old Property,Unfurnished,246.0,1,25.0
L71065228,flat,Morya,Tollygunge,4.0,2.0,1689,11841.0,2.0,Old Property,Unfurnished,246.0,1,19.0
X71065226,flat,Morya,Tollygunge,3.0,1.0,1036,12548.0,1.3,Old Property,Unfurnished,246.0,1,19.0
X71065140,flat,Orbit urban park,New Town,4.0,2.0,2350,7404.0,1.74,Old Property,Unfurnished,246.0,1,22.0
C71065138,flat,Orbit urban park,New Town,3.0,1.0,1550,7419.0,1.15,Old Property,Unfurnished,246.0,1,22.0
F71065034,flat,Ps jiva,Chingrighata,4.0,2.0,1490,14765.0,2.2,Old Property,Unfurnished,246.0,1,12.0
X71065032,flat,Ps jiva,Chingrighata,3.0,1.0,859,16182.0,1.39,Old Property,Unfurnished,246.0,1,12.0
C69955202,flat,Flora fountain,Tangra,3.0,2.0,1133,11032.0,1.25,Old Property,Unfurnished,612.0,10,24.0
K63747290,flat,Niharika apartment,Nager Bazar,2.0,1.0,887,5073.0,0.45,Moderately Old,Luxury furnished,188.0,1,1.0
W71261880,flat,Neelachal abasan chs,Kasba,3.0,1.0,980,9183.0,0.9,Moderately Old,Luxury furnished,238.0,2,4.0
P69320714,flat,Akshara whispering willows,Rajarhat,2.0,1.0,914,4923.0,0.45,Moderately Old,Luxury furnished,366.0,3,5.0
D70740786,flat,Standalone apartment,Naktala,2.0,1.0,750,4266.0,0.32,Old Property,Fully furnished,255.0,2,4.0
S70526852,flat,Rajwada springfield,Kamalgazi,3.0,1.0,1360,4632.0,0.63,New Property,Fully furnished,497.0,1,12.0
F70406342,flat,The nest appartment,Haridevpur,2.0,1.0,710,5250.0,0.37,Old Property,Luxury furnished,177.0,3,3.0
V68257926,flat,Ranikuthi apartments natunpara,Behala,3.0,1.0,1200,4166.0,0.5,Relatively New Property,Fully furnished,27.0,3,3.0
R70557560,flat,Alankar apartment,Mukundapur,3.0,1.0,1338,7174.0,0.96,Old Property,Fully furnished,512.0,2,3.0
Y70925936,flat,Palm avenue,Ballygunge,2.0,2.0,950,9684.0,0.92,Relatively New Property,Unfurnished,23.0,4,5.0
J70742354,flat,Ram1,Ramgarh,1.0,0.0,500,3200.0,0.16,Relatively New Property,Fully furnished,246.0,1,3.0
C69120496,flat,White meadows,Rajpur,3.0,2.0,1156,6132.0,0.52,New Property,Luxury furnished,534.0,3,5.0
O70985414,flat,Arch starwood,Chinar Park,4.0,2.0,2200,9545.0,2.1,Old Property,Fully furnished,391.0,7,10.0
B70365948,flat,Shivam apartment barrackpore,Barrackpore,3.0,1.0,1636,2903.0,0.48,Relatively New Property,Luxury furnished,398.0,3,4.0
V71273658,flat,The soul,Rajarhat,4.0,1.0,1010,13069.0,1.32,Old Property,Fully furnished,699.0,15,16.0
A61349002,flat,Swan court,New Town,2.0,2.0,793,5989.0,0.48,Old Property,Fully furnished,321.0,10,11.0
D70352850,flat,Meera bhuneshwri kunj,New Town,2.0,1.0,525,5428.0,0.28,Old Property,Fully furnished,253.0,1,4.0
P71222008,flat,Space aurum,Bt Road,2.0,1.0,906,7466.0,0.56,Relatively New Property,Fully furnished,801.0,10,14.0
G71221596,flat,Orbit lumiere,Bt Road,4.0,2.0,1880,10583.0,1.45,Old Property,Fully furnished,759.0,10,11.0
C68423186,flat,Avidipta housing complex,Mukundapur,3.0,2.0,2000,9500.0,1.9,Relatively New Property,Luxury furnished,246.0,1,17.0
G64831910,flat,Magnolia sky view,Omarhati,2.0,1.0,957,4911.0,0.47,New Property,Unfurnished,96.0,2,11.0
P70002758,flat,Urban greens phase 1,Dash Drone,3.0,1.0,993,8559.0,0.85,Relatively New Property,Luxury furnished,480.0,5,7.0
R71064224,flat,Shiv shakti apartment,Nager Bazar,2.0,1.0,920,4200.0,0.39,Old Property,Luxury furnished,493.0,5,5.0
O63664948,flat,Tara maa apartment,Baguiati,2.0,1.0,720,3194.0,0.23,Relatively New Property,Fully furnished,246.0,0,1.0
R70571688,flat,Sarada apartment,Dum Dum Park,3.0,1.0,1136,5000.0,0.57,Old Property,Fully furnished,21.0,4,6.0
Q66449128,flat,Avidipta housing complex,Mukundapur,2.0,1.0,1008,8234.0,0.83,Relatively New Property,Semi-furnished,338.0,10,18.0
X66523234,flat,Ambuja udita,Survey Park,2.0,1.0,720,6250.0,0.35,New Property,Fully furnished,106.0,1,4.0
H69215506,flat,Hiland park,Em Bypass,3.0,1.0,1328,7906.0,1.05,New Property,Fully furnished,338.0,14,27.0
S71400788,flat,Freshia,Rajarhat,2.0,1.0,852,4929.0,0.42,Relatively New Property,Fully furnished,555.0,1,4.0
D71400322,flat,Srijan heritage enclave,Dash Drone,3.0,2.0,1366,6954.0,0.95,New Property,Semi-furnished,747.0,4,6.0
V71374498,flat,Shapoorji sukhobrishti,Rajarhat,1.0,1.0,450,5333.0,0.24,Relatively New Property,Fully furnished,438.0,1,5.0
B71366914,flat,Team taurus wow,Rajarhat,2.0,2.0,1111,4410.0,0.49,Old Property,Luxury furnished,286.0,1,4.0
V71366624,flat,Allure,Action Area 1,2.0,1.0,1130,7522.0,0.85,Old Property,Luxury furnished,407.0,4,4.0
Y71366008,flat,Mangolia grand,Chotto Chandpur,3.0,1.0,1220,4508.0,0.55,Relatively New Property,Luxury furnished,733.0,3,4.0
B70435208,flat,Anandamayi apartment,Garia Station,2.0,1.0,700,5857.0,0.41,Relatively New Property,Luxury furnished,203.0,2,2.0
U69756314,flat,Aranyak apartment,Kaikhali,2.0,2.0,905,2817.0,0.26,New Property,Luxury furnished,149.0,3,3.0
C71090038,flat,Aagaman by rajat,Tollygunge,3.0,1.0,1254,9569.0,1.2,Old Property,Fully furnished,196.0,8,18.0
N67851632,flat,On request,Kabardanga,3.0,2.0,1270,3937.0,0.42,Old Property,Semi-furnished,246.0,1,3.0
J70501516,flat,Sumangalapuri,Anandapuri,2.0,1.0,908,3303.0,0.3,New Property,Semi-furnished,81.0,2,3.0
L71268540,flat,Standalone building,Thakurpukur Bazar,5.0,2.0,1800,3666.0,0.66,Moderately Old,Fully furnished,284.0,2,3.0
Z51284952,flat,Unknown,Mukundapur,2.0,1.0,638,3292.0,0.2,Relatively New Property,Fully furnished,29.0,3,4.0
C69429332,flat,Nb aashirwad apartment,Chandannagar,2.0,1.0,756,2500.0,0.19,Relatively New Property,Fully furnished,85.0,2,4.0
M70444490,flat,Unknown,Behala Manton,3.0,1.0,1100,3454.0,0.38,New Property,Fully furnished,638.0,3,4.0
P70353172,flat,On request,Prince Anwar Shah Road Connector,2.0,1.0,1036,4995.0,0.52,Relatively New Property,Fully furnished,419.0,4,4.0
V68772658,flat,Webstar saptak,Dhakuria,2.0,0.0,900,4111.0,0.37,Moderately Old,Fully furnished,246.0,0,3.0
D68148986,flat,Magnolia nakshatra,Barasat,1.0,1.0,510,2745.0,0.14,Relatively New Property,Luxury furnished,491.0,0,4.0
C69213028,flat,"Deepshikha apartment,satyen park, kolkata  southh",Thakurpukur 3A Bus Stand,3.0,2.0,1020,3529.0,0.35,Relatively New Property,Unfurnished,103.0,1,3.0
L68223478,flat,Sindhu appartment,Garia,2.0,1.0,650,3616.0,0.2,Moderately Old,Fully furnished,180.0,3,3.0
U67835304,flat,Unknown,Sakher Bazar,1.0,1.0,550,4181.0,0.22,Moderately Old,Fully furnished,28.0,2,4.0
L71031498,flat,Unknown,Parnasree Palli,3.0,1.0,1406,5334.0,0.75,Old Property,Fully furnished,228.0,1,4.0
G70458828,flat,Eco tree,New Town,1.0,0.0,500,5200.0,0.26,Relatively New Property,Fully furnished,41.0,4,4.0
X70561554,flat,Saarbian bhaba shanti,Naktala,2.0,1.0,865,6166.0,0.37,Old Property,Fully furnished,160.0,3,3.0
T57288426,flat,Ps amistad,New Town,2.0,1.0,900,9444.0,0.88,Old Property,Unfurnished,199.0,5,18.0
V70987152,flat,Merlin the one,Tollygunge,3.0,2.0,1001,12687.0,1.25,Old Property,Fully furnished,136.0,8,17.0
L70551094,flat,Unicorn,Garia,3.0,1.0,1175,5500.0,0.65,Old Property,Fully furnished,555.0,4,7.0
B70443016,flat,Swatirani kuthi,Ranikuthi,3.0,1.0,1422,6329.0,0.8,Moderately Old,Semi-furnished,917.0,4,4.0
B71103478,flat,Gokul niwas,Rajarhat,3.0,1.0,1344,4200.0,0.56,Old Property,Unfurnished,246.0,1,4.0
K71103430,flat,Trump tower kolkata,Em Bypass,4.0,2.0,2839,14406.0,4.09,Old Property,Unfurnished,246.0,1,38.0
W71103428,flat,Trump tower kolkata,Em Bypass,3.0,1.0,2452,14396.0,3.53,Old Property,Unfurnished,246.0,1,38.0
X71103412,flat,Z residences,Kadapara,5.0,2.0,4775,11300.0,5.4,Old Property,Unfurnished,246.0,1,33.0
G71103404,flat,Bhawani twin towers,Howrah,3.0,1.0,1250,5800.0,0.72,Old Property,Unfurnished,246.0,1,13.0
C71103396,flat,Victoria vistas,Bhawanipore,3.0,1.0,2274,13016.0,2.96,Old Property,Unfurnished,246.0,1,23.0
T71103382,flat,Ganga greens,Uttarpara,2.0,1.0,1070,4000.0,0.43,Old Property,Unfurnished,246.0,1,7.0
E71025874,flat,Jai mata di apartment,Liluah,3.0,1.0,980,5204.0,0.51,Moderately Old,Semi-furnished,153.0,2,5.0
O71218738,flat,Sureka sunrise junction,Baruipur,2.0,1.0,650,2000.0,0.13,New Property,Fully furnished,132.0,0,4.0
N71218204,flat,Stand alone,Sodepur,1.0,1.0,520,2884.0,0.15,Moderately Old,Fully furnished,222.0,3,3.0
K70967834,flat,Individual,Tobin Road,3.0,1.0,1200,3166.0,0.38,New Property,Fully furnished,246.0,1,4.0
M70660158,flat,Nexus apartment,Sodepur,3.0,2.0,1420,3000.0,0.43,Old Property,Fully furnished,175.0,2,4.0
Q70088346,flat,Standalone apartment,Ballygunge Circular Road,5.0,1.0,4500,18333.0,8.25,Moderately Old,Fully furnished,338.0,1,5.0
F71244782,flat,Southwinds,Garia,3.0,1.0,1323,3703.0,0.59,Old Property,Fully furnished,282.0,15,15.0
V67954448,flat,Unknown,Sodepur,2.0,0.0,835,3329.0,0.28,Old Property,Unfurnished,246.0,0,4.0
A71294268,flat,Bhawani inara,New Town,5.0,2.0,3555,7876.0,2.8,Old Property,Unfurnished,246.0,1,13.0
S71294266,flat,Bhawani inara,New Town,4.0,2.0,2322,6158.0,1.43,Old Property,Unfurnished,246.0,1,13.0
X71294264,flat,Bhawani inara,New Town,3.0,1.0,1728,7870.0,1.36,Old Property,Unfurnished,246.0,1,13.0
U71294102,flat,Vinayak vista,Lake Town,4.0,2.0,1771,7300.0,1.29,Old Property,Unfurnished,246.0,1,23.0
S71294098,flat,Vinayak vista,Lake Town,3.0,1.0,1188,7912.0,0.94,Old Property,Unfurnished,246.0,1,23.0
Y71294096,flat,Vinayak vista,Lake Town,2.0,1.0,985,9035.0,0.89,Old Property,Unfurnished,246.0,1,23.0
R71293480,flat,Ambey gateway,Chinar Park,4.0,2.0,1328,10768.0,1.43,Old Property,Unfurnished,246.0,1,20.0
S71293478,flat,Ambey gateway,Chinar Park,3.0,1.0,763,15203.0,1.16,Old Property,Unfurnished,246.0,1,20.0
E71293476,flat,Ambey gateway,Chinar Park,2.0,1.0,599,13355.0,0.8,Old Property,Unfurnished,246.0,1,20.0
S71293348,flat,Space clubtown gateway,New Town,4.0,2.0,1911,5756.0,1.1,Old Property,Unfurnished,246.0,1,5.0
H71245282,flat,Sanctuary,Tollygunge,5.0,2.0,2839,17964.0,5.1,Old Property,Unfurnished,246.0,1,29.0
G71245278,flat,Sanctuary,Tollygunge,3.0,1.0,1513,16523.0,2.5,Old Property,Unfurnished,246.0,1,29.0
Z71245260,flat,Solaris city serampore,Serampore,1.0,1.0,400,3550.0,0.14,Old Property,Unfurnished,246.0,1,12.0
B71165660,flat,Chitrakatha,Tollygunge,4.0,2.0,1477,9660.0,1.43,Old Property,Unfurnished,246.0,1,7.0
C71165646,flat,Vinayak vista,Lake Town,2.0,1.0,985,9035.0,0.89,Old Property,Unfurnished,246.0,1,23.0
X71152952,flat,Priva,New Town,2.0,1.0,976,6199.0,0.61,Old Property,Unfurnished,246.0,1,7.0
A71152938,flat,Sanctorum,Phoolbagan,4.0,2.0,1308,10932.0,1.43,Old Property,Unfurnished,246.0,1,11.0
G71152896,flat,Merlin urvan,Dum Dum,4.0,2.0,1459,9321.0,1.36,Old Property,Unfurnished,246.0,1,13.0
Y71152894,flat,Merlin urvan,Dum Dum,3.0,1.0,1097,10027.0,1.1,Old Property,Unfurnished,246.0,1,13.0
C71152892,flat,Merlin urvan,Dum Dum,2.0,1.0,687,9752.0,0.67,Old Property,Unfurnished,246.0,1,13.0
U71152876,flat,Signum  windmere,Madhyamgram,4.0,2.0,1588,4408.0,0.7,Old Property,Unfurnished,246.0,1,11.0
Q71152874,flat,Signum  windmere,Madhyamgram,3.0,1.0,1295,4710.0,0.61,Old Property,Unfurnished,246.0,1,11.0
R71118446,flat,Ps one 10,New Town,4.0,2.0,1508,11008.0,1.66,Old Property,Unfurnished,246.0,1,20.0
E70405560,flat,Eden city maheshtala,Maheshtala,2.0,1.0,565,4955.0,0.28,New Property,Luxury furnished,441.0,1,8.0
G69158080,flat,Orbit lumiere,Bt Road,4.0,1.0,1970,6852.0,1.35,Old Property,Fully furnished,125.0,5,12.0
M70534592,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,450,8000.0,0.36,Relatively New Property,Fully furnished,441.0,12,14.0
R71268740,flat,Anik one rajarhat,New Town,3.0,2.0,1878,14909.0,2.8,Old Property,Fully furnished,338.0,20,23.0
Q70660916,flat,Sukhobristi shapoorji,Action Area 3,1.0,0.0,325,6769.0,0.22,Relatively New Property,Luxury furnished,94.0,2,4.0
R70492682,flat,Sukhobristi shapoorji,Action Area 3,3.0,1.0,900,6333.0,0.57,Old Property,Fully furnished,135.0,11,14.0
I69910856,flat,Highland greens,Maheshtala,2.0,1.0,720,3333.0,0.24,Relatively New Property,Fully furnished,614.0,13,14.0
W70216584,flat,Debarshree apartment,Mahamayatala,3.0,2.0,1000,4500.0,0.45,Old Property,Fully furnished,52.0,1,4.0
F70142054,flat,Bengal dcl uttara,New Town,3.0,3.0,2923,6329.0,1.85,Relatively New Property,Fully furnished,858.0,6,9.0
E70550270,flat,On request,New Town Action Area 1,4.0,2.0,2200,6590.0,1.45,Relatively New Property,Fully furnished,74.0,2,5.0
I71061418,flat,Tollygunge apartment,Tollygunge,2.0,1.0,1110,7477.0,0.88,Old Property,Fully furnished,262.0,3,5.0
Q70015934,flat,Merlin elements,New Alipore,3.0,1.0,1257,14319.0,1.8,Old Property,Fully furnished,296.0,5,12.0
M70302472,flat,Utalika luxury,Em Bypass,4.0,1.0,4060,13546.0,5.5,Relatively New Property,Semi-furnished,218.0,8,15.0
O69785106,flat,Jubilee park,Tollygunge,4.0,2.0,3900,14000.0,4.2,New Property,Semi-furnished,142.0,1,8.0
U70989898,flat,Srijani apartment,Nayabad,1.0,1.0,460,3478.0,0.16,Relatively New Property,Fully furnished,369.0,1,2.0
B70851450,flat,Lake oasis apartmnt,Nayabad,3.0,2.0,2025,4529.0,0.92,Relatively New Property,Fully furnished,565.0,1,4.0
O70830992,flat,On request,Nayabad,2.0,1.0,712,4200.0,0.3,Relatively New Property,Fully furnished,544.0,2,4.0
L70829078,flat,On request,Mukundapur,3.0,1.0,1325,4200.0,0.56,Relatively New Property,Fully furnished,194.0,1,3.0
Y70828096,flat,Pratima apartment,Nayabad,2.0,0.0,742,4110.0,0.3,Relatively New Property,Fully furnished,441.0,2,3.0
Z68766872,flat,"Bosepukur/talbagan, kasba",Kasba,1.0,1.0,600,3000.0,0.18,Relatively New Property,Unfurnished,47.0,2,3.0
O69349734,flat,Rdb regent city,Rajarhat,2.0,2.0,878,4783.0,0.42,Relatively New Property,Luxury furnished,373.0,2,4.0
Y70479750,flat,Unknown,Action Area 1,3.0,2.0,1482,6072.0,0.9,New Property,Fully furnished,502.0,3,8.0
I70561440,flat,Saarbian bhaba shanti,Naktala,2.0,1.0,860,6333.0,0.38,Old Property,Fully furnished,160.0,2,3.0
D69341814,flat,Rajwada royal gardens,Narendrapur,2.0,1.0,1036,7905.0,0.57,Relatively New Property,Fully furnished,332.0,6,20.0
U69342136,flat,Rajwada royal gardens,Narendrapur,3.0,1.0,1424,7212.0,0.74,Relatively New Property,Fully furnished,474.0,12,20.0
